,date,tweet
7694,2022-08-26 ~ 2022-08-27,"환연영상보다가 젱양1기 보면 눈물남,"
7695,2022-08-26 ~ 2022-08-27,환연 뱀뱀 또 게스트로 나왔네?? 이번에도 기대할게요
7696,2022-08-26 ~ 2022-08-27,저 뱀뱀씨 덕분에 웃엇어요 환연 보다가 자야지 다들 국나잇드에요
7697,2022-08-26 ~ 2022-08-27,환연 뱀뱀 또 게스트로 나왔네?? 이번에도 기대할게요
7698,2022-08-26 ~ 2022-08-27,저 뱀뱀씨 덕분에 웃엇어요 환연 보다가 자야지 다들 국나잇드에요
7699,2022-08-26 ~ 2022-08-27,환연 게스트로 뱀뱀 나오는거 환영받는ㄱㅓ 왤케 웃기지 각종 예능들아 뱀뱀을 섭외해라
7700,2022-08-26 ~ 2022-08-27,환연볼 때마다 뱀이 볼 수 있다는 것에 행복함..
7701,2022-08-26 ~ 2022-08-27,짘자 뱀이 환연뜨고 내주위 머글이랑 머글들은 다 잼뱀얘기했음;;;
7702,2022-08-26 ~ 2022-08-27,이런 환연 바이브
7703,2022-08-26 ~ 2022-08-27,"https://youtu.be/iVDjFMdq1vo
https://youtu.be/3S1asSWEqpM
환연병자들아 30초 60초예고에
아직못본장면들꽤잇어요"
7704,2022-08-26 ~ 2022-08-27,"아
환연이 준 스트레스
협선배가 풀어줌"
7705,2022-08-26 ~ 2022-08-27,진짜 박수빈이랑 환연 600분(?) 토론 하고싶음
7706,2022-08-26 ~ 2022-08-27,규민은 6년연애 좋게 마무리할수도잇엇던거를  굳이굳이 환연나와서 자기가 다망침... 안타깝다 행동만 좀 잘햇어도 이렇게까진 아니엇을텐데
7707,2022-08-26 ~ 2022-08-27,"아 해은언니 패러글라이딩 전에 엄청 긴장했나봄
환연 나와서 이렇게 급하고 빠르게 말하는거 처음봐"
7708,2022-08-26 ~ 2022-08-27,"진짜 환연같다 이거
패널 훟떤여자 이 장면에서 엑스 눈치깜.."
7709,2022-08-26 ~ 2022-08-27,환연 10화 제일 기분좋았던장면
7710,2022-08-26 ~ 2022-08-27,"환연 볼때마다 제일 신경쓰이는거 1위
정규민 도대체 언제까지 생일임?
풍선좀떼라 인간들아"
7711,2022-08-26 ~ 2022-08-27,환연 뱀뱀 졸라 웃기다
7712,2022-08-26 ~ 2022-08-27,희두나연 진짜로 옆 동네랑 착각하고 환연 온 거 아님???????????
7713,2022-08-26 ~ 2022-08-27,이거 본 이후로 내 안에 환연에서 정규민 사라짐 그저 김현우호소인만 있음
7714,2022-08-26 ~ 2022-08-27,맠도 환연 나오면 이말키 아기우월감 불쑥불쑥 등장해서 티 다 날 것 같음.... 밤에 출연진들 다같이 모여서 술 마실 때 도여랑 데이트한 남자가 그날 데이트 뭐했는지 얘기해주는데 이말쿠 갑자기 도여횽 활동적인 거 별로 안좋아하지않나ㅋㅋ이래서 갑분싸 되고 김두영은 마시던 술 뿜음
7715,2022-08-26 ~ 2022-08-27,"규떤남자 어떻게보면 자기 무덤 자기가 팜
인간이 보여줄수있는 추한 모습은 환연에서 싹 다 보여주는중"
7716,2022-08-26 ~ 2022-08-27,"to.규민
(환연 과몰입 중입니다....)"
7717,2022-08-26 ~ 2022-08-27,놀러와서 환연 보고잇듬 ... 뱀아 고정 추카해 
7718,2022-08-26 ~ 2022-08-27,원래 환연 보는 분들도 뱀이 좋아해주시넹 좋다
7719,2022-08-26 ~ 2022-08-27,"환연 이주엱
내 생활패턴 너무 잘 알아서 내가 새벽까지
안 자는 거 아니까 어느날은 새벽에 거실에서 나 나올 때까지 기다릴듯 근데 먼저 부르지는 않음
#쥬사연애"
7720,2022-08-26 ~ 2022-08-27,환연 리뷰마다 배미 찾는 사람 많아서 우리아이 유잼 인정 받은 기분이라 내심 뿌듯했는데 ◠‿◠
7721,2022-08-26 ~ 2022-08-27,환연 마저 봐야 하는데 내일 집 가자마자 본다
7722,2022-08-26 ~ 2022-08-27,칼윈이 환연이 찰떡인 이유에 대하여 생각해봤는데 내 기준 김믽정 눈빛이 그 이유의 80퍼는 차지한다고 생각함.. 그냥.. 환연 칼윈을 상상하면 유디믽 보는 김믽정 눈빛이 너무.. 너무 뜨거울거 같음
7723,2022-08-26 ~ 2022-08-27,오늘 첫끼 .. 샐러드 시킴 환연이랑 가치 봐야지
7724,2022-08-26 ~ 2022-08-27,감격스러워서 뱀뱀 고정됏다는 얘기 후로 아직 못넘어감 환연과 뱀뱀 영원하자…..
7725,2022-08-26 ~ 2022-08-27,"환연2 보고 호감된 남자
규민희두원빈태이
다 아니고
뱀뱀
수고~..
저사람 원래 저렇게 웃겼나 .?"
7726,2022-08-26 ~ 2022-08-27,"아 나 환연 오늘 거 다 봤는데 친구들 이제 다 자나봐
나 누구랑 얘기해야돼"
7727,2022-08-26 ~ 2022-08-27,환연 뱀뱀 고정 됏넼ㅋㅋㅋㅋㅋ 첨에 개웃겻는뎈ㅋㅋㅋㅋ
7728,2022-08-26 ~ 2022-08-27,"하 진심 환연 규민이 이해가 안돼
걍 그럼 해은한테 대놓고 나연 지수가 더 신경쓰여서 너를 신경쓸 여력이 없다고 너한테 미련 없고 새로운 사람을 만나고 싶다고 말하면 되잖아요 이사람아
굳이굳이 .. 해은이 침대에 앉아서 나연이랑 대화를 해야함? 해은이 방도 못들어가고 아오 진짜"
7729,2022-08-26 ~ 2022-08-27,환연 젤귤... 프로그램 끝날 때 까지 재결합 못 해서 패널 시청자 심지어 같이 출연한 출연진들 까지 가섬 벅벅 찢어지게 한 커플이었는데 한 1년 5개월 뒤 쯤 각자 계정에 웨딩포토 올라와서 사람들 뒤집어질 것 같음
7730,2022-08-26 ~ 2022-08-27,"우리에게 (The Melody) - SUPER JUNIOR (슈퍼주니어) - 들어보세요.

http://kko.to/VhhmnFTdB

by Melon

환연에 또 이거나와 누구 엘픈가바"
7731,2022-08-26 ~ 2022-08-27,"환연 젱양
쩡원이 X토킹룸에서 박중성정보 말해줄때
남들이 모르는X의 비밀
발가락양말 신고다닌다 구라침
어느날 타출이 박중성 침대맡에 발가락양말두고감"
7732,2022-08-26 ~ 2022-08-27,"강떤여성 닮은꼴

고양이
응냥이
파닥몬
환연 고양이(?)
마이토킹안젤라

또 뭐있냐"
7733,2022-08-26 ~ 2022-08-27,"아 무슨 환연 데이트 코스가
다 트맵 촬영지야 ㅋㅋㅋㅋㅋ"
7734,2022-08-26 ~ 2022-08-27,"ㅝ야?
환연에서이렇게서로가서로에게문자보낼수가잇는더임?
사실해은아직안나오긴함"
7735,2022-08-26 ~ 2022-08-27,"아배고픔
환연다보면응팔이나봐야지"
7736,2022-08-26 ~ 2022-08-27,"하 진심 환연 규민이 이해가 안돼
걍 그럼 해은한테 대놓고 나연 지수가 더 신경쓰여서 너를 신경쓸 여력이 없다고 너한테 미련 없고 새로운 사람을 만나고 싶다고 말하면 되잖아요 이사람아
굳이굳이 .. 해은이 침대에 앉아서 나연이랑 대화를 해야함? 해은이 방도 못들어가고 아오 진짜"
7737,2022-08-26 ~ 2022-08-27,환연 젤귤... 프로그램 끝날 때 까지 재결합 못 해서 패널 시청자 심지어 같이 출연한 출연진들 까지 가섬 벅벅 찢어지게 한 커플이었는데 한 1년 5개월 뒤 쯤 각자 계정에 웨딩포토 올라와서 사람들 뒤집어질 것 같음
7738,2022-08-26 ~ 2022-08-27,"우리에게 (The Melody) - SUPER JUNIOR (슈퍼주니어) - 들어보세요.

http://kko.to/VhhmnFTdB

by Melon

환연에 또 이거나와 누구 엘픈가바"
7739,2022-08-26 ~ 2022-08-27,"환연 젱양
쩡원이 X토킹룸에서 박중성정보 말해줄때
남들이 모르는X의 비밀
발가락양말 신고다닌다 구라침
어느날 타출이 박중성 침대맡에 발가락양말두고감"
7740,2022-08-26 ~ 2022-08-27,"강떤여성 닮은꼴

고양이
응냥이
파닥몬
환연 고양이(?)
마이토킹안젤라

또 뭐있냐"
7741,2022-08-26 ~ 2022-08-27,"아 무슨 환연 데이트 코스가
다 트맵 촬영지야 ㅋㅋㅋㅋㅋ"
7742,2022-08-26 ~ 2022-08-27,"ㅝ야?
환연에서이렇게서로가서로에게문자보낼수가잇는더임?
사실해은아직안나오긴함"
7743,2022-08-26 ~ 2022-08-27,"아배고픔
환연다보면응팔이나봐야지"
7744,2022-08-26 ~ 2022-08-27,"암튼 할 일 끝냇다 .
이만 환연 보러 간다
오늘 너무 피곤해서 지하철서 헤드뱅잉하면서 졸앗다
낼은 6주년 카페 갈고다
굿나잇 !"
7745,2022-08-26 ~ 2022-08-27,환연 이제 걍 해은씨 입꼬리 내려가는거만 봐도 짜증나서 너무 괴로움;; 모자란 여인아ㅜ
7746,2022-08-26 ~ 2022-08-27,헐 환연 봐야댐
7747,2022-08-26 ~ 2022-08-27,원래 환연 주워들어서 쫌 아는 정도엿는데 저너무너무너무환연같은 사진 하나.. 때문에 클립 쭈루룩 봣던 거엿어요 <이래서헐환연갘다. 말하고나서 정확히한시간뒤에 돌아옴
7748,2022-08-26 ~ 2022-08-27,환연2 보다가 오프닝 제외 유일하게 스루한 장면.. 수상레져 씬.. han 남의 쿨가이 모드와 이리저리 튀기는 물살을 견디는 건.. 나로선 정말 최악인.. 분명 집에서 보고있는데 집에 가고싶고 혼자 있고싶음
7749,2022-08-26 ~ 2022-08-27,"환연 젱양
맨 처음에 사전 x와 만남 <<< 이것도 어떨지
정언이 먼저 와서 목 타가지고 물만 들이키고 있는데 종승이 문 열고 들어옴

…오랜만이네요
…그러게
…
…잘 지냈냐고 물어봐도 되나
그게 뭐에요 물어보면 물어보는 거지
응 그렇지…

그리고 말도 없이 서로 쳐다봄"
7750,2022-08-26 ~ 2022-08-27,환연… 6시간전
7751,2022-08-26 ~ 2022-08-27,"얘네 개웃김
서로 다른 사람하고 데이트할땐 그냥 솔직당당큐티멋짐들인데
둘만 만나면 ㅈㄴ자존심부리느라 싸우는게...
이게진정환연의맛..?"
7752,2022-08-26 ~ 2022-08-27,희두나연 화법 안싸울수가 없음
7753,2022-08-26 ~ 2022-08-27,"아 ㅏ환연 보는데
여자들이 데이트하고싶은 남자들 픽한담에 그 남자들 구여친이랑 익명으로 대화하는 시간 가졌는데
누가 자기 전남친 한명도 선택안해서 방가서 울고있음 ㅋㅋㅋㅋ 뭔 페북 연애툰 감성도 아니고 ㅅㅂㅋㅋㅋㅋ"
7754,2022-08-26 ~ 2022-08-27,배미 환연 고정 소리질러
7755,2022-08-26 ~ 2022-08-27,뱀뱀 환연에서 약간 진실의입 롤인가
7756,2022-08-26 ~ 2022-08-27,"하… 씨발 새벽에 환연달리려고햤는데  지금탐라 다들각자의화끈한방식으로울와사랑하고있어서트위터를못끄겐네 
나사1020개빠진순애  ㅁㅊ다"
7757,2022-08-26 ~ 2022-08-27,"환연2 ㄹㅇ환승연애1,연애프로 느낌이아니라
인싸들 일상 브이로그 보는것같음"
7758,2022-08-26 ~ 2022-08-27,어제 남연애 관심업닥ㅎ 햇는데 하루만에 환연 보면서 눈물 개짜는중 . .
7759,2022-08-26 ~ 2022-08-27,"환연 10화 보다가 느낀건데 이름 소개? 하는 부분에서 왜 규민이랑 지수만 안 웃고있지 이게 제작진 스포가 맞다면

최종 커플
나연 태이
지연 희두
해은 원빈

로 밉니다"
7760,2022-08-26 ~ 2022-08-27,머???뱀이 환연 고정패널됏따고??????
7761,2022-08-26 ~ 2022-08-27,애인은 나에게 환연2 영업해놓고 보다가 왜 지는 자고 난리여 이 인간아!!! 다시 보자 하면 안봐준다 임마!!!
7762,2022-08-26 ~ 2022-08-27,"배미의 슬기로운 격리생활 #1 | [BB's Quarantine Vlog] https://youtu.be/RSyHm1tIbUA - @YouTube

뱀뱀 집 진짜 깨끗한데... 존나모델하우스임 근데 환연2 고정시킨거는 이사람을 고문시키는 일일지도 모름"
7763,2022-08-26 ~ 2022-08-27,네??!!!갱얼쥐 환연 오스트요오옷?!!!
7764,2022-08-26 ~ 2022-08-27,"환연 젱양
정언이 인터뷰 때 
아 저 진짜 미련 없어요 형동생해도 돼요

그치만 박종승 데이트 나가는거 보면 급격히 표정 안 좋아짐"
7765,2022-08-26 ~ 2022-08-27,"얘네 개웃김
서로 다른 사람하고 데이트할땐 그냥 솔직당당큐티멋짐들인데
둘만 만나면 ㅈㄴ자존심부리느라 싸우는게...
이게진정환연의맛..?"
7766,2022-08-26 ~ 2022-08-27,희두나연 화법 안싸울수가 없음
7767,2022-08-26 ~ 2022-08-27,"아 ㅏ환연 보는데
여자들이 데이트하고싶은 남자들 픽한담에 그 남자들 구여친이랑 익명으로 대화하는 시간 가졌는데
누가 자기 전남친 한명도 선택안해서 방가서 울고있음 ㅋㅋㅋㅋ 뭔 페북 연애툰 감성도 아니고 ㅅㅂㅋㅋㅋㅋ"
7768,2022-08-26 ~ 2022-08-27,배미 환연 고정 소리질러
7769,2022-08-26 ~ 2022-08-27,뱀뱀 환연에서 약간 진실의입 롤인가
7770,2022-08-26 ~ 2022-08-27,"하… 씨발 새벽에 환연달리려고햤는데  지금탐라 다들각자의화끈한방식으로울와사랑하고있어서트위터를못끄겐네 
나사1020개빠진순애  ㅁㅊ다"
7771,2022-08-26 ~ 2022-08-27,"환연2 ㄹㅇ환승연애1,연애프로 느낌이아니라
인싸들 일상 브이로그 보는것같음"
7772,2022-08-26 ~ 2022-08-27,어제 남연애 관심업닥ㅎ 햇는데 하루만에 환연 보면서 눈물 개짜는중 . .
7773,2022-08-26 ~ 2022-08-27,"환연 10화 보다가 느낀건데 이름 소개? 하는 부분에서 왜 규민이랑 지수만 안 웃고있지 이게 제작진 스포가 맞다면

최종 커플
나연 태이
지연 희두
해은 원빈

로 밉니다"
7774,2022-08-26 ~ 2022-08-27,머???뱀이 환연 고정패널됏따고??????
7775,2022-08-26 ~ 2022-08-27,애인은 나에게 환연2 영업해놓고 보다가 왜 지는 자고 난리여 이 인간아!!! 다시 보자 하면 안봐준다 임마!!!
7776,2022-08-26 ~ 2022-08-27,"배미의 슬기로운 격리생활 #1 | [BB's Quarantine Vlog] https://youtu.be/RSyHm1tIbUA - @YouTube

뱀뱀 집 진짜 깨끗한데... 존나모델하우스임 근데 환연2 고정시킨거는 이사람을 고문시키는 일일지도 모름"
7777,2022-08-26 ~ 2022-08-27,네??!!!갱얼쥐 환연 오스트요오옷?!!!
7778,2022-08-26 ~ 2022-08-27,"환연 젱양
정언이 인터뷰 때 
아 저 진짜 미련 없어요 형동생해도 돼요

그치만 박종승 데이트 나가는거 보면 급격히 표정 안 좋아짐"
7779,2022-08-26 ~ 2022-08-27,"뱀이 때문에 환연 보고는있는데 역시 나랑 이프로는 안맞아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
뱀이 보려고 보긴하는데 나는 아직도 이프로의 기획의도가 이해가 안가고 저 미련둥이사람들도 이해가 안가고 다 이해가 안가요ㅋㅋㅋㅋㅋㅋㅋㅋ
결론은 뱀이만 2시간보고싶습니다"
7780,2022-08-26 ~ 2022-08-27,환연 두 시간 넘네
7781,2022-08-26 ~ 2022-08-27,환연 봐야해 ! ! !
7782,2022-08-26 ~ 2022-08-27,나도 환연 숙소 꼬라지 볼 때마다.. 내 생활공간이 저 지경이었음 이튿날 홧병으로 인한 퇴소처리 됐겠다는 생각 매일함.. 저게 사람 사는 집이냐? 얼마나 무뎌야 저 꼬라지를 견디며 살아갈 수 있는 거야 눈앞에 보이는데 저 지경이
7783,2022-08-26 ~ 2022-08-27,"루징매치스 잼젠 환연 나가는 생각하고 제정신으로 살 수 없게 됨 ..
제민이 첫 날 재노 자기소개서에 [저는 민트초코를 좋아해요] 쓸 것 같아서 마음이 힘들다"
7784,2022-08-26 ~ 2022-08-27,"내가 설렘기준이 이상한건가
환승연애고 체인지데이즈고 
1나도 설레지가않음
연애프로보면서 도파민쩔었던 시절은
핱시2,환연1에서 끝난듯 ㅠㅠ"
7785,2022-08-26 ~ 2022-08-27,환연 걍… 해은 지연 나랑 삼자연애하고 마무리하자
7786,2022-08-26 ~ 2022-08-27,아니정규남자저지랄하는이유가영상작업하는사람이라환연이잘됏으면좋겟어서그런건가?아니면이렇게까지좃같은짓만골라서할순없는거잖아
7787,2022-08-26 ~ 2022-08-27,"환연 숙소. 자취방에친구불러서밤새술마시고 언제인지모르게 잠든다음
 오후4시에깨어나서 바라본 집안 풍경같음"
7788,2022-08-26 ~ 2022-08-27,환연 숙소 진짜 더러움 저러다 hbd 풍선에도 곰팡이 생길 듯
7789,2022-08-26 ~ 2022-08-27,나도 요새 방꼬라지 개판인데 환연2 봐볼까 거울치료나 좀 하게
7790,2022-08-26 ~ 2022-08-27,근데 환연 다른 엑스 달고 나와서 말 그대로 환승연애하는 칼윈도 재미날 거 가틈
7791,2022-08-26 ~ 2022-08-27,남의연애 먼저 보고 환연 봐야지
7792,2022-08-26 ~ 2022-08-27,환연 먼저 나가자고 연락한 사람이 의외로 웅이어도 재밌을 거 같음...원래 같으면 섭외 요청 다 거절하는데 X 만날 수 있는 기회라니까 받아들이고 연수한테 연락해본..
7793,2022-08-26 ~ 2022-08-27,"환연젤귤... x와의 추억이 있는 식당에서 다른 출연진이랑 데이트하는거... 그거할때 bsk이 고른 장소가 두 사람이 자주갔던 단골집이면 어떡함 

여기서부터 잔인함

거기서 밥먹고 돌아오는 길에 헤어짐"
7794,2022-08-26 ~ 2022-08-27,"하……. 환연 젱양
박종승 입소 이후로 맨날맨날 양정언한테 문자 보내고
양정언 일부러 박종승한테 문자 안 보낼듯
그러다가 박종승 첨으로 양정언한테 문자 안보내고 양정언 첨으로 박종승한테 문자보낸날
양정언 <당신의X는당신을선택하지않았습니다> 이거첨봐서 ㅈㄴ충격받고 밤에혼자 욺"
7795,2022-08-26 ~ 2022-08-27,그냥 환연나오지말고 사전만남때 해은이한테 말햇던 그대로의 감정을 평생 안고갓어야 아름다웟을듯.. 독이다 너무
7796,2022-09-07 ~ 2022-09-08,환연 인터뷰 하세요
7797,2022-09-07 ~ 2022-09-08,"하 아직 기연이랑 민역이
환연 입소도 못했어요 지금…"
7798,2022-09-07 ~ 2022-09-08,사실 환연 안봐봄... 내가미는게이들로만 삼백회차관람함
7799,2022-09-07 ~ 2022-09-08,"햄멍 환연… 보고 싶었던 건 우당탕탕 로코인데
무슨 청게의 아련한 첫사랑 이야기 됐네… 웃겨"
7800,2022-09-07 ~ 2022-09-08,환연 미친놈처럼 보고 있어서 환연 나오는 성홍 보고 싶은데 둘 중 누구든 제의 들어오면 먼저 슬쩍 연락해 봤다가 ... 볼래? 하고는 그날밤 술 먹고 무지막지하게 해서 홀랑 다시 만날 것 같음 사전 미팅 일정 잡으려고 연락하면 벌써 프사는 둘이 볼 딱 붙인 셀카에 배경은 맞잡은 손 사진이라
7801,2022-09-07 ~ 2022-09-08,"환연은 역시1을 이길 수 없달까...
그래서 1 돌려보는중임"
7802,2022-09-07 ~ 2022-09-08,뭐고 환연 왤케 재밌노
7803,2022-09-07 ~ 2022-09-08,나만 환연 늦게 달릴거 같아서 넘 초조하다
7804,2022-09-07 ~ 2022-09-08,환연 오늘 올려주면안됨?ㅜㅜ 금토 할무이집가서 못본다고요
7805,2022-09-07 ~ 2022-09-08,"#트친소
환연을 봅니다… 몬스타엑스 얘기도해요..#
나랑 같이 환연talk할사람"
7806,2022-09-07 ~ 2022-09-08,그... 환연이요 썰로 쓰긴 쓸건데 일반 썰처럼 타래로 쭉이어서 쓰는걸 선호하는 편이세요? 아니면 메모장에 쓴걸 캡처해서 사진으로 올리는 걸 선호하세요?
